"","x"
"639","ASG003_WA09.AST_24H:P10"
"640","ASG003_WA09.AST_24H:P13"
"641","ASG003_WA09.AST_24H:P19"
"642","ASG003_WA09.AST_24H:P22"
"643","ASG003_XC.L10_24H:A04"
"644","ASG003_XC.L10_24H:A07"
"645","ASG003_XC.L10_24H:A13"
"646","ASG003_XC.L10_24H:A16"
"647","ASG003_XC.L10_24H:A19"
"648","ASG003_XC.L10_24H:A22"
"649","ASG003_XC.L10_24H:B04"
"650","ASG003_XC.L10_24H:B07"
"651","ASG003_XC.L10_24H:B10"
"652","ASG003_XC.L10_24H:B16"
"653","ASG003_XC.L10_24H:C01"
"654","ASG003_XC.L10_24H:C04"
"655","ASG003_XC.L10_24H:C07"
"656","ASG003_XC.L10_24H:C13"
"657","ASG003_XC.L10_24H:C16"
"658","ASG003_XC.L10_24H:D01"
"659","ASG003_XC.L10_24H:D04"
"660","ASG003_XC.L10_24H:D07"
"661","ASG003_XC.L10_24H:D10"
"662","ASG003_XC.L10_24H:D13"
"663","ASG003_XC.L10_24H:D19"
"664","ASG003_XC.L10_24H:D22"
"665","ASG003_XC.L10_24H:E01"
"666","ASG003_XC.L10_24H:E04"
"667","ASG003_XC.L10_24H:E07"
"668","ASG003_XC.L10_24H:E13"
"669","ASG003_XC.L10_24H:E16"
"670","ASG003_XC.L10_24H:F01"
"671","ASG003_XC.L10_24H:F04"
"672","ASG003_XC.L10_24H:F07"
"673","ASG003_XC.L10_24H:F10"
"674","ASG003_XC.L10_24H:F13"
"675","ASG003_XC.L10_24H:F22"
"676","ASG003_XC.L10_24H:G07"
"677","ASG003_XC.L10_24H:G10"
"678","ASG003_XC.L10_24H:H07"
"679","ASG003_XC.L10_24H:H16"
"680","ASG003_XC.L10_24H:H19"
"681","ASG003_XC.L10_24H:I01"
"682","ASG003_XC.L10_24H:I04"
"683","ASG003_XC.L10_24H:I07"
"684","ASG003_XC.L10_24H:I13"
"685","ASG003_XC.L10_24H:J01"
"686","ASG003_XC.L10_24H:J04"
"687","ASG003_XC.L10_24H:J07"
"688","ASG003_XC.L10_24H:J10"
"689","ASG003_XC.L10_24H:J19"
"690","ASG003_XC.L10_24H:K04"
"691","ASG003_XC.L10_24H:K13"
"692","ASG003_XC.L10_24H:K16"
"693","ASG003_XC.L10_24H:K19"
"694","ASG003_XC.L10_24H:K22"
"695","ASG003_XC.L10_24H:L01"
"696","ASG003_XC.L10_24H:L04"
"697","ASG003_XC.L10_24H:L07"
"698","ASG003_XC.L10_24H:L10"
"699","ASG003_XC.L10_24H:L13"
"700","ASG003_XC.L10_24H:L16"
"701","ASG003_XC.L10_24H:L19"
"702","ASG003_XC.L10_24H:L22"
"703","ASG003_XC.L10_24H:M01"
"704","ASG003_XC.L10_24H:M19"
"705","ASG003_XC.L10_24H:N01"
"706","ASG003_XC.L10_24H:N04"
"707","ASG003_XC.L10_24H:N16"
"708","ASG003_XC.L10_24H:N19"
"709","ASG003_XC.L10_24H:N22"
"710","ASG003_XC.L10_24H:O07"
"711","ASG003_XC.L10_24H:O16"
"712","ASG003_XC.L10_24H:O19"
"713","ASG003_XC.L10_24H:P01"
"714","ASG003_XC.L10_24H:P07"
"715","ASG003_XC.L10_24H:P13"
"716","ASG003_XC.L10_24H:P19"
"717","ASG003_XC.L10_24H:P22"
"718","ASG003_XC.P026_24H:A04"
"719","ASG003_XC.P026_24H:A07"
"720","ASG003_XC.P026_24H:A10"
"721","ASG003_XC.P026_24H:A13"
"722","ASG003_XC.P026_24H:A16"
"723","ASG003_XC.P026_24H:A22"
"724","ASG003_XC.P026_24H:B07"
"725","ASG003_XC.P026_24H:B10"
"726","ASG003_XC.P026_24H:B16"
"727","ASG003_XC.P026_24H:B22"
"728","ASG003_XC.P026_24H:C01"
"729","ASG003_XC.P026_24H:C13"
"730","ASG003_XC.P026_24H:D01"
"731","ASG003_XC.P026_24H:D04"
"732","ASG003_XC.P026_24H:D07"
"733","ASG003_XC.P026_24H:D10"
"734","ASG003_XC.P026_24H:D13"
"735","ASG003_XC.P026_24H:D22"
"736","ASG003_XC.P026_24H:E04"
"737","ASG003_XC.P026_24H:E13"
"738","ASG003_XC.P026_24H:E16"
"739","ASG003_XC.P026_24H:E19"
"740","ASG003_XC.P026_24H:E22"
"741","ASG003_XC.P026_24H:F04"
"742","ASG003_XC.P026_24H:F07"
"743","ASG003_XC.P026_24H:F10"
"744","ASG003_XC.P026_24H:F13"
"745","ASG003_XC.P026_24H:F19"
"746","ASG003_XC.P026_24H:F22"
"747","ASG003_XC.P026_24H:G01"
"748","ASG003_XC.P026_24H:G07"
"749","ASG003_XC.P026_24H:G10"
"750","ASG003_XC.P026_24H:G22"
"751","ASG003_XC.P026_24H:H07"
"752","ASG003_XC.P026_24H:H13"
"753","ASG003_XC.P026_24H:H16"
"754","ASG003_XC.P026_24H:H19"
"755","ASG003_XC.P026_24H:I01"
"756","ASG003_XC.P026_24H:I04"
"757","ASG003_XC.P026_24H:I07"
"758","ASG003_XC.P026_24H:I13"
"759","ASG003_XC.P026_24H:J01"
"760","ASG003_XC.P026_24H:J04"
"761","ASG003_XC.P026_24H:J07"
"762","ASG003_XC.P026_24H:J16"
"763","ASG003_XC.P026_24H:J19"
"764","ASG003_XC.P026_24H:J22"
"765","ASG003_XC.P026_24H:K04"
"766","ASG003_XC.P026_24H:K13"
"767","ASG003_XC.P026_24H:K16"
"768","ASG003_XC.P026_24H:K19"
"769","ASG003_XC.P026_24H:K22"
"770","ASG003_XC.P026_24H:L01"
"771","ASG003_XC.P026_24H:L04"
"772","ASG003_XC.P026_24H:L07"
"773","ASG003_XC.P026_24H:L10"
"774","ASG003_XC.P026_24H:L13"
"775","ASG003_XC.P026_24H:L16"
"776","ASG003_XC.P026_24H:L19"
"777","ASG003_XC.P026_24H:L22"
"778","ASG003_XC.P026_24H:M01"
"779","ASG003_XC.P026_24H:M10"
"780","ASG003_XC.P026_24H:M19"
"781","ASG003_XC.P026_24H:N01"
"782","ASG003_XC.P026_24H:N04"
"783","ASG003_XC.P026_24H:N16"
"784","ASG003_XC.P026_24H:N19"
"785","ASG003_XC.P026_24H:N22"
"786","ASG003_XC.P026_24H:O07"
"787","ASG003_XC.P026_24H:O13"
"788","ASG003_XC.P026_24H:O16"
"789","ASG003_XC.P026_24H:P01"
"790","ASG003_XC.P026_24H:P07"
"791","ASG003_XC.P026_24H:P10"
"792","ASG003_XC.P026_24H:P16"
"793","ASG003_XC.P026_24H:P19"
"794","ASG003_XC.P026_24H:P22"
"795","ASG003_XC.P031_24H:A04"
"796","ASG003_XC.P031_24H:A07"
"797","ASG003_XC.P031_24H:A13"
"798","ASG003_XC.P031_24H:A16"
"799","ASG003_XC.P031_24H:A22"
"800","ASG003_XC.P031_24H:B07"
"801","ASG003_XC.P031_24H:B10"
"802","ASG003_XC.P031_24H:B16"
"803","ASG003_XC.P031_24H:C01"
"804","ASG003_XC.P031_24H:C04"
"805","ASG003_XC.P031_24H:C07"
"806","ASG003_XC.P031_24H:C10"
"807","ASG003_XC.P031_24H:C13"
"808","ASG003_XC.P031_24H:D01"
"809","ASG003_XC.P031_24H:D04"
"810","ASG003_XC.P031_24H:D07"
"811","ASG003_XC.P031_24H:D13"
"812","ASG003_XC.P031_24H:D19"
"813","ASG003_XC.P031_24H:D22"
"814","ASG003_XC.P031_24H:E04"
"815","ASG003_XC.P031_24H:E07"
"816","ASG003_XC.P031_24H:E13"
"817","ASG003_XC.P031_24H:E16"
"818","ASG003_XC.P031_24H:E19"
"819","ASG003_XC.P031_24H:E22"
"820","ASG003_XC.P031_24H:F01"
"821","ASG003_XC.P031_24H:F04"
"822","ASG003_XC.P031_24H:F10"
"823","ASG003_XC.P031_24H:F13"
"824","ASG003_XC.P031_24H:F19"
"825","ASG003_XC.P031_24H:F22"
"826","ASG003_XC.P031_24H:G01"
"827","ASG003_XC.P031_24H:G07"
"828","ASG003_XC.P031_24H:G10"
"829","ASG003_XC.P031_24H:G22"
"830","ASG003_XC.P031_24H:H01"
"831","ASG003_XC.P031_24H:H04"
"832","ASG003_XC.P031_24H:H07"
"833","ASG003_XC.P031_24H:H16"
"834","ASG003_XC.P031_24H:H19"
"835","ASG003_XC.P031_24H:I01"
"836","ASG003_XC.P031_24H:I04"
"837","ASG003_XC.P031_24H:I13"
"838","ASG003_XC.P031_24H:J01"
"839","ASG003_XC.P031_24H:J04"
"840","ASG003_XC.P031_24H:J07"
"841","ASG003_XC.P031_24H:J10"
"842","ASG003_XC.P031_24H:J16"
"843","ASG003_XC.P031_24H:K04"
"844","ASG003_XC.P031_24H:K13"
"845","ASG003_XC.P031_24H:K16"
"846","ASG003_XC.P031_24H:K19"
"847","ASG003_XC.P031_24H:K22"
"848","ASG003_XC.P031_24H:L01"
"849","ASG003_XC.P031_24H:L04"
"850","ASG003_XC.P031_24H:L07"
"851","ASG003_XC.P031_24H:L10"
"852","ASG003_XC.P031_24H:L13"
"853","ASG003_XC.P031_24H:L16"
"854","ASG003_XC.P031_24H:L22"
"855","ASG003_XC.P031_24H:M01"
"856","ASG003_XC.P031_24H:M19"
"857","ASG003_XC.P031_24H:N01"
"858","ASG003_XC.P031_24H:N04"
"859","ASG003_XC.P031_24H:N10"
"860","ASG003_XC.P031_24H:N16"
"861","ASG003_XC.P031_24H:N19"
"862","ASG003_XC.P031_24H:N22"
"863","ASG003_XC.P031_24H:O07"
"864","ASG003_XC.P031_24H:O16"
"865","ASG003_XC.P031_24H:P01"
"866","ASG003_XC.P031_24H:P07"
"867","ASG003_XC.P031_24H:P10"
"868","ASG003_XC.P031_24H:P19"
"869","ASG003_XC.P031_24H:P22"
"870","ASG003_XC.P033_24H:A04"
"871","ASG003_XC.P033_24H:A07"
"872","ASG003_XC.P033_24H:A10"
"873","ASG003_XC.P033_24H:A13"
"874","ASG003_XC.P033_24H:A16"
"875","ASG003_XC.P033_24H:A22"
"876","ASG003_XC.P033_24H:B07"
"877","ASG003_XC.P033_24H:B10"
"878","ASG003_XC.P033_24H:B16"
"879","ASG003_XC.P033_24H:C01"
"880","ASG003_XC.P033_24H:C07"
"881","ASG003_XC.P033_24H:C10"
"882","ASG003_XC.P033_24H:C13"
"883","ASG003_XC.P033_24H:D01"
"884","ASG003_XC.P033_24H:D04"
"885","ASG003_XC.P033_24H:D07"
"886","ASG003_XC.P033_24H:D10"
"887","ASG003_XC.P033_24H:D13"
"888","ASG003_XC.P033_24H:D22"
"889","ASG003_XC.P033_24H:E04"
"890","ASG003_XC.P033_24H:E13"
"891","ASG003_XC.P033_24H:E16"
"892","ASG003_XC.P033_24H:E19"
"893","ASG003_XC.P033_24H:F01"
"894","ASG003_XC.P033_24H:F04"
"895","ASG003_XC.P033_24H:F10"
"896","ASG003_XC.P033_24H:F13"
"897","ASG003_XC.P033_24H:F19"
"898","ASG003_XC.P033_24H:F22"
"899","ASG003_XC.P033_24H:G07"
"900","ASG003_XC.P033_24H:G10"
"901","ASG003_XC.P033_24H:G22"
"902","ASG003_XC.P033_24H:H07"
"903","ASG003_XC.P033_24H:H13"
"904","ASG003_XC.P033_24H:H16"
"905","ASG003_XC.P033_24H:H19"
"906","ASG003_XC.P033_24H:I01"
"907","ASG003_XC.P033_24H:I04"
"908","ASG003_XC.P033_24H:I07"
"909","ASG003_XC.P033_24H:I13"
"910","ASG003_XC.P033_24H:J01"
"911","ASG003_XC.P033_24H:J04"
"912","ASG003_XC.P033_24H:J07"
"913","ASG003_XC.P033_24H:J10"
"914","ASG003_XC.P033_24H:J19"
"915","ASG003_XC.P033_24H:J22"
"916","ASG003_XC.P033_24H:K13"
"917","ASG003_XC.P033_24H:K16"
"918","ASG003_XC.P033_24H:K19"
"919","ASG003_XC.P033_24H:K22"
"920","ASG003_XC.P033_24H:L01"
"921","ASG003_XC.P033_24H:L04"
"922","ASG003_XC.P033_24H:L07"
"923","ASG003_XC.P033_24H:L10"
"924","ASG003_XC.P033_24H:L13"
"925","ASG003_XC.P033_24H:L22"
"926","ASG003_XC.P033_24H:M01"
"927","ASG003_XC.P033_24H:M19"
"928","ASG003_XC.P033_24H:M22"
"929","ASG003_XC.P033_24H:N01"
"930","ASG003_XC.P033_24H:N04"
"931","ASG003_XC.P033_24H:N10"
"932","ASG003_XC.P033_24H:N16"
"933","ASG003_XC.P033_24H:N19"
"934","ASG003_XC.P033_24H:N22"
"935","ASG003_XC.P033_24H:O07"
"936","ASG003_XC.P033_24H:O16"
"937","ASG003_XC.P033_24H:P01"
"938","ASG003_XC.P033_24H:P07"
"939","ASG003_XC.P033_24H:P10"
"940","ASG003_XC.P033_24H:P13"
"941","ASG003_XC.P091_24H:A04"
"942","ASG003_XC.P091_24H:A07"
"943","ASG003_XC.P091_24H:A10"
"944","ASG003_XC.P091_24H:A13"
"945","ASG003_XC.P091_24H:A16"
"946","ASG003_XC.P091_24H:A22"
"947","ASG003_XC.P091_24H:B04"
"948","ASG003_XC.P091_24H:B07"
"949","ASG003_XC.P091_24H:B10"
"950","ASG003_XC.P091_24H:B13"
"951","ASG003_XC.P091_24H:B16"
"952","ASG003_XC.P091_24H:B22"
"953","ASG003_XC.P091_24H:C01"
"954","ASG003_XC.P091_24H:C04"
"955","ASG003_XC.P091_24H:C10"
"956","ASG003_XC.P091_24H:C13"
"957","ASG003_XC.P091_24H:D01"
"958","ASG003_XC.P091_24H:D04"
"959","ASG003_XC.P091_24H:D07"
"960","ASG003_XC.P091_24H:D10"
"961","ASG003_XC.P091_24H:D22"
"962","ASG003_XC.P091_24H:E04"
"963","ASG003_XC.P091_24H:E07"
"964","ASG003_XC.P091_24H:E10"
"965","ASG003_XC.P091_24H:E13"
"966","ASG003_XC.P091_24H:E16"
"967","ASG003_XC.P091_24H:E19"
"968","ASG003_XC.P091_24H:E22"
"969","ASG003_XC.P091_24H:F04"
"970","ASG003_XC.P091_24H:F10"
"971","ASG003_XC.P091_24H:F13"
"972","ASG003_XC.P091_24H:F19"
"973","ASG003_XC.P091_24H:F22"
"974","ASG003_XC.P091_24H:G01"
"975","ASG003_XC.P091_24H:G04"
"976","ASG003_XC.P091_24H:G07"
"977","ASG003_XC.P091_24H:G10"
"978","ASG003_XC.P091_24H:G22"
"979","ASG003_XC.P091_24H:H04"
"980","ASG003_XC.P091_24H:H07"
"981","ASG003_XC.P091_24H:H16"
"982","ASG003_XC.P091_24H:H19"
"983","ASG003_XC.P091_24H:I01"
"984","ASG003_XC.P091_24H:I04"
"985","ASG003_XC.P091_24H:I07"
"986","ASG003_XC.P091_24H:I10"
"987","ASG003_XC.P091_24H:I13"
"988","ASG003_XC.P091_24H:I22"
"989","ASG003_XC.P091_24H:J01"
"990","ASG003_XC.P091_24H:J04"
"991","ASG003_XC.P091_24H:J07"
"992","ASG003_XC.P091_24H:J10"
"993","ASG003_XC.P091_24H:J19"
"994","ASG003_XC.P091_24H:J22"
"995","ASG003_XC.P091_24H:K04"
"996","ASG003_XC.P091_24H:K13"
"997","ASG003_XC.P091_24H:K16"
"998","ASG003_XC.P091_24H:K19"
"999","ASG003_XC.P091_24H:K22"
"1000","ASG003_XC.P091_24H:L01"
"1001","ASG003_XC.P091_24H:L04"
"1002","ASG003_XC.P091_24H:L10"
"1003","ASG003_XC.P091_24H:L13"
"1004","ASG003_XC.P091_24H:L22"
"1005","ASG003_XC.P091_24H:M01"
"1006","ASG003_XC.P091_24H:M04"
"1007","ASG003_XC.P091_24H:M19"
"1008","ASG003_XC.P091_24H:N01"
"1009","ASG003_XC.P091_24H:N04"
"1010","ASG003_XC.P091_24H:N16"
"1011","ASG003_XC.P091_24H:N19"
"1012","ASG003_XC.P091_24H:N22"
"1013","ASG003_XC.P091_24H:O07"
"1014","ASG003_XC.P091_24H:P01"
"1015","ASG003_XC.P091_24H:P07"
"1016","ASG003_XC.P091_24H:P13"
"1017","ASG003_XC.P091_24H:P19"
"1018","ASG003_XC.P091_24H:P22"
"1019","ASG003_XC.P092_24H:A04"
"1020","ASG003_XC.P092_24H:A07"
"1021","ASG003_XC.P092_24H:A13"
"1022","ASG003_XC.P092_24H:A16"
"1023","ASG003_XC.P092_24H:A19"
"1024","ASG003_XC.P092_24H:A22"
"1025","ASG003_XC.P092_24H:B04"
"1026","ASG003_XC.P092_24H:B07"
"1027","ASG003_XC.P092_24H:B10"
"1028","ASG003_XC.P092_24H:B16"
"1029","ASG003_XC.P092_24H:B22"
"1030","ASG003_XC.P092_24H:C01"
"1031","ASG003_XC.P092_24H:C07"
"1032","ASG003_XC.P092_24H:C10"
"1033","ASG003_XC.P092_24H:C13"
"1034","ASG003_XC.P092_24H:D01"
"1035","ASG003_XC.P092_24H:D04"
"1036","ASG003_XC.P092_24H:D07"
"1037","ASG003_XC.P092_24H:D10"
"1038","ASG003_XC.P092_24H:D13"
"1039","ASG003_XC.P092_24H:D19"
"1040","ASG003_XC.P092_24H:D22"
"1041","ASG003_XC.P092_24H:E01"
"1042","ASG003_XC.P092_24H:E04"
"1043","ASG003_XC.P092_24H:E07"
"1044","ASG003_XC.P092_24H:E13"
"1045","ASG003_XC.P092_24H:E16"
"1046","ASG003_XC.P092_24H:E19"
"1047","ASG003_XC.P092_24H:E22"
"1048","ASG003_XC.P092_24H:F01"
"1049","ASG003_XC.P092_24H:F04"
"1050","ASG003_XC.P092_24H:F07"
"1051","ASG003_XC.P092_24H:F10"
"1052","ASG003_XC.P092_24H:F13"
"1053","ASG003_XC.P092_24H:F19"
"1054","ASG003_XC.P092_24H:F22"
"1055","ASG003_XC.P092_24H:G04"
"1056","ASG003_XC.P092_24H:G07"
"1057","ASG003_XC.P092_24H:G10"
"1058","ASG003_XC.P092_24H:H01"
"1059","ASG003_XC.P092_24H:H04"
"1060","ASG003_XC.P092_24H:H07"
"1061","ASG003_XC.P092_24H:H10"
"1062","ASG003_XC.P092_24H:H16"
"1063","ASG003_XC.P092_24H:H19"
"1064","ASG003_XC.P092_24H:I01"
"1065","ASG003_XC.P092_24H:I04"
"1066","ASG003_XC.P092_24H:I07"
"1067","ASG003_XC.P092_24H:I10"
"1068","ASG003_XC.P092_24H:I13"
"1069","ASG003_XC.P092_24H:J01"
"1070","ASG003_XC.P092_24H:J04"
"1071","ASG003_XC.P092_24H:J07"
"1072","ASG003_XC.P092_24H:J16"
"1073","ASG003_XC.P092_24H:J19"
"1074","ASG003_XC.P092_24H:J22"
"1075","ASG003_XC.P092_24H:K04"
"1076","ASG003_XC.P092_24H:K13"
"1077","ASG003_XC.P092_24H:K16"
"1078","ASG003_XC.P092_24H:K19"
"1079","ASG003_XC.P092_24H:K22"
"1080","ASG003_XC.P092_24H:L01"
"1081","ASG003_XC.P092_24H:L04"
"1082","ASG003_XC.P092_24H:L07"
"1083","ASG003_XC.P092_24H:L10"
"1084","ASG003_XC.P092_24H:L13"
"1085","ASG003_XC.P092_24H:L16"
"1086","ASG003_XC.P092_24H:L19"
"1087","ASG003_XC.P092_24H:L22"
"1088","ASG003_XC.P092_24H:M01"
"1089","ASG003_XC.P092_24H:M04"
"1090","ASG003_XC.P092_24H:M10"
"1091","ASG003_XC.P092_24H:M19"
"1092","ASG003_XC.P092_24H:N01"
"1093","ASG003_XC.P092_24H:N04"
"1094","ASG003_XC.P092_24H:N16"
"1095","ASG003_XC.P092_24H:N19"
"1096","ASG003_XC.P092_24H:N22"
"1097","ASG003_XC.P092_24H:O07"
"1098","ASG003_XC.P092_24H:O16"
"1099","ASG003_XC.P092_24H:P01"
"1100","ASG003_XC.P092_24H:P07"
"1101","ASG003_XC.P092_24H:P13"
"1102","ASG003_XC.P092_24H:P19"
"1103","ASG003_XC.P092_24H:P22"
"1104","ASG003_XC.P901_24H:A04"
"1105","ASG003_XC.P901_24H:A07"
"1106","ASG003_XC.P901_24H:A10"
"1107","ASG003_XC.P901_24H:A13"
"1108","ASG003_XC.P901_24H:A16"
"1109","ASG003_XC.P901_24H:A19"
"1110","ASG003_XC.P901_24H:A22"
"1111","ASG003_XC.P901_24H:B04"
"1112","ASG003_XC.P901_24H:B07"
"1113","ASG003_XC.P901_24H:B10"
"1114","ASG003_XC.P901_24H:B16"
"1115","ASG003_XC.P901_24H:B19"
"1116","ASG003_XC.P901_24H:C01"
"1117","ASG003_XC.P901_24H:C04"
"1118","ASG003_XC.P901_24H:C07"
"1119","ASG003_XC.P901_24H:C13"
"1120","ASG003_XC.P901_24H:D01"
"1121","ASG003_XC.P901_24H:D04"
"1122","ASG003_XC.P901_24H:D07"
"1123","ASG003_XC.P901_24H:D10"
"1124","ASG003_XC.P901_24H:D13"
"1125","ASG003_XC.P901_24H:D19"
"1126","ASG003_XC.P901_24H:D22"
"1127","ASG003_XC.P901_24H:E01"
"1128","ASG003_XC.P901_24H:E04"
"1129","ASG003_XC.P901_24H:E07"
"1130","ASG003_XC.P901_24H:E13"
"1131","ASG003_XC.P901_24H:E16"
"1132","ASG003_XC.P901_24H:E19"
"1133","ASG003_XC.P901_24H:E22"
"1134","ASG003_XC.P901_24H:F01"
"1135","ASG003_XC.P901_24H:F04"
"1136","ASG003_XC.P901_24H:F10"
"1137","ASG003_XC.P901_24H:F13"
"1138","ASG003_XC.P901_24H:F19"
"1139","ASG003_XC.P901_24H:F22"
"1140","ASG003_XC.P901_24H:G01"
"1141","ASG003_XC.P901_24H:G04"
"1142","ASG003_XC.P901_24H:G07"
"1143","ASG003_XC.P901_24H:G10"
"1144","ASG003_XC.P901_24H:G22"
"1145","ASG003_XC.P901_24H:H04"
"1146","ASG003_XC.P901_24H:H07"
"1147","ASG003_XC.P901_24H:H16"
"1148","ASG003_XC.P901_24H:H19"
"1149","ASG003_XC.P901_24H:I01"
"1150","ASG003_XC.P901_24H:I04"
"1151","ASG003_XC.P901_24H:I07"
"1152","ASG003_XC.P901_24H:I13"
"1153","ASG003_XC.P901_24H:J01"
"1154","ASG003_XC.P901_24H:J04"
"1155","ASG003_XC.P901_24H:J07"
"1156","ASG003_XC.P901_24H:J10"
"1157","ASG003_XC.P901_24H:J16"
"1158","ASG003_XC.P901_24H:J19"
"1159","ASG003_XC.P901_24H:J22"
"1160","ASG003_XC.P901_24H:K04"
"1161","ASG003_XC.P901_24H:K13"
"1162","ASG003_XC.P901_24H:K16"
"1163","ASG003_XC.P901_24H:K19"
"1164","ASG003_XC.P901_24H:K22"
"1165","ASG003_XC.P901_24H:L01"
"1166","ASG003_XC.P901_24H:L04"
"1167","ASG003_XC.P901_24H:L07"
"1168","ASG003_XC.P901_24H:L10"
"1169","ASG003_XC.P901_24H:L13"
"1170","ASG003_XC.P901_24H:L16"
"1171","ASG003_XC.P901_24H:L19"
"1172","ASG003_XC.P901_24H:L22"
"1173","ASG003_XC.P901_24H:M01"
"1174","ASG003_XC.P901_24H:M19"
"1175","ASG003_XC.P901_24H:N01"
"1176","ASG003_XC.P901_24H:N04"
"1177","ASG003_XC.P901_24H:N16"
"1178","ASG003_XC.P901_24H:N19"
"1179","ASG003_XC.P901_24H:N22"
"1180","ASG003_XC.P901_24H:O07"
"1181","ASG003_XC.P901_24H:O19"
"1182","ASG003_XC.P901_24H:P01"
"1183","ASG003_XC.P901_24H:P07"
"1184","ASG003_XC.P901_24H:P10"
"1185","ASG003_XC.P901_24H:P19"
"1186","ASG003_XC.P901_24H:P22"
"1187","ASG003_XC.P904_24H:A04"
"1188","ASG003_XC.P904_24H:A07"
"1189","ASG003_XC.P904_24H:A13"
"1190","ASG003_XC.P904_24H:A16"
"1191","ASG003_XC.P904_24H:A22"
"1192","ASG003_XC.P904_24H:B04"
"1193","ASG003_XC.P904_24H:B07"
"1194","ASG003_XC.P904_24H:B10"
"1195","ASG003_XC.P904_24H:B16"
"1196","ASG003_XC.P904_24H:B22"
"1197","ASG003_XC.P904_24H:C01"
"1198","ASG003_XC.P904_24H:C04"
"1199","ASG003_XC.P904_24H:C07"
"1200","ASG003_XC.P904_24H:C13"
"1201","ASG003_XC.P904_24H:D01"
"1202","ASG003_XC.P904_24H:D04"
"1203","ASG003_XC.P904_24H:D07"
"1204","ASG003_XC.P904_24H:D10"
"1205","ASG003_XC.P904_24H:D13"
"1206","ASG003_XC.P904_24H:D19"
"1207","ASG003_XC.P904_24H:D22"
"1208","ASG003_XC.P904_24H:E01"
"1209","ASG003_XC.P904_24H:E04"
"1210","ASG003_XC.P904_24H:E07"
"1211","ASG003_XC.P904_24H:E13"
"1212","ASG003_XC.P904_24H:E16"
"1213","ASG003_XC.P904_24H:E19"
"1214","ASG003_XC.P904_24H:E22"
"1215","ASG003_XC.P904_24H:F01"
"1216","ASG003_XC.P904_24H:F04"
"1217","ASG003_XC.P904_24H:F07"
"1218","ASG003_XC.P904_24H:F10"
"1219","ASG003_XC.P904_24H:F13"
"1220","ASG003_XC.P904_24H:F19"
"1221","ASG003_XC.P904_24H:F22"
"1222","ASG003_XC.P904_24H:G01"
"1223","ASG003_XC.P904_24H:G04"
"1224","ASG003_XC.P904_24H:G07"
"1225","ASG003_XC.P904_24H:G10"
"1226","ASG003_XC.P904_24H:G22"
"1227","ASG003_XC.P904_24H:H07"
"1228","ASG003_XC.P904_24H:H10"
"1229","ASG003_XC.P904_24H:H16"
"1230","ASG003_XC.P904_24H:H19"
"1231","ASG003_XC.P904_24H:I01"
"1232","ASG003_XC.P904_24H:I04"
"1233","ASG003_XC.P904_24H:I07"
"1234","ASG003_XC.P904_24H:I10"
"1235","ASG003_XC.P904_24H:I13"
"1236","ASG003_XC.P904_24H:I19"
"1237","ASG003_XC.P904_24H:J01"
"1238","ASG003_XC.P904_24H:J04"
"1239","ASG003_XC.P904_24H:J07"
"1240","ASG003_XC.P904_24H:J10"
"1241","ASG003_XC.P904_24H:J16"
"1242","ASG003_XC.P904_24H:J22"
"1243","ASG003_XC.P904_24H:K04"
"1244","ASG003_XC.P904_24H:K16"
"1245","ASG003_XC.P904_24H:K19"
"1246","ASG003_XC.P904_24H:K22"
"1247","ASG003_XC.P904_24H:L01"
"1248","ASG003_XC.P904_24H:L04"
"1249","ASG003_XC.P904_24H:L07"
"1250","ASG003_XC.P904_24H:L10"
"1251","ASG003_XC.P904_24H:L13"
"1252","ASG003_XC.P904_24H:L16"
"1253","ASG003_XC.P904_24H:L19"
"1254","ASG003_XC.P904_24H:L22"
"1255","ASG003_XC.P904_24H:M01"
"1256","ASG003_XC.P904_24H:M19"
"1257","ASG003_XC.P904_24H:N01"
"1258","ASG003_XC.P904_24H:N04"
"1259","ASG003_XC.P904_24H:N16"
"1260","ASG003_XC.P904_24H:N22"
"1261","ASG003_XC.P904_24H:O07"
"1262","ASG003_XC.P904_24H:O16"
"1263","ASG003_XC.P904_24H:O19"
"1264","ASG003_XC.P904_24H:P01"
"1265","ASG003_XC.P904_24H:P07"
"1266","ASG003_XC.P904_24H:P10"
"1267","ASG003_XC.P904_24H:P13"
"1268","ASG003_XC.P904_24H:P19"
"1269","ASG003_XC.P904_24H:P22"
"1270","ASG003_XC.P905_24H:A04"
"1271","ASG003_XC.P905_24H:A07"
"1272","ASG003_XC.P905_24H:A10"
"1273","ASG003_XC.P905_24H:A13"
"1274","ASG003_XC.P905_24H:A16"
"1275","ASG003_XC.P905_24H:B04"
"1276","ASG003_XC.P905_24H:B07"
"1277","ASG003_XC.P905_24H:B10"
"1278","ASG003_XC.P905_24H:B16"
"1279","ASG003_XC.P905_24H:C01"
"1280","ASG003_XC.P905_24H:C04"
"1281","ASG003_XC.P905_24H:C07"
"1282","ASG003_XC.P905_24H:C10"
"1283","ASG003_XC.P905_24H:C13"
"1284","ASG003_XC.P905_24H:D01"
"1285","ASG003_XC.P905_24H:D04"
"1286","ASG003_XC.P905_24H:D07"
"1287","ASG003_XC.P905_24H:D10"
"1288","ASG003_XC.P905_24H:D13"
"1289","ASG003_XC.P905_24H:D19"
"1290","ASG003_XC.P905_24H:D22"
